-152 , -28.0 , 3
-152 , -6.66 , 8
-152 , -26.66 , 3
-152 , -5.33 , 8
-152 , -25.33 , 3
-152 , -4.0 , 8
-152 , -24.0 , 3
-152 , -2.67 , 8
-152 , -22.67 , 3
-152 , -1.33 , 8
-152 , -21.33 , 3
-152 , 0.0 , 8
-152 , -20.0 , 3
-152 , 1.33 , 8
-152 , -18.67 , 3
-152 , 2.67 , 8
-152 , -17.33 , 3
-152 , 4.0 , 8
-152 , -16.0 , 3
-152 , 5.33 , 8
-152 , -14.67 , 5
-152 , 6.67 , 8
-152 , -13.33 , 6
-152 , 8.0 , 8
-152 , -12.0 , 7
-152 , 9.33 , 8
-152 , -10.67 , 8
-152 , 10.67 , 8
-151 , -30.67 , 2
-151 , -9.33 , 8
-151 , -29.33 , 2
-151 , -8.0 , 8
-151 , -28.0 , 3
-151 , -6.66 , 8
-151 , -26.66 , 3
-151 , -5.33 , 8
-151 , -25.33 , 3
-151 , -4.0 , 8
-151 , -24.0 , 3
-151 , -2.67 , 8
-151 , -22.67 , 3
-151 , -1.33 , 8
-151 , -21.33 , 3
-151 , 0.0 , 8
-151 , -20.0 , 3
-151 , 1.33 , 8
-151 , -18.67 , 3
-151 , 2.67 , 8
-151 , -17.33 , 3
-151 , 4.0 , 8
-151 , -16.0 , 3
-151 , 5.33 , 8
-151 , -14.67 , 3
-151 , 6.67 , 11
-151 , -13.33 , 6
-151 , 8.0 , 11
-151 , -12.0 , 7
-151 , 9.33 , 12
-151 , -10.67 , 7
-151 , 10.67 , 12
-150 , -30.67 , 2
-150 , -9.33 , 8
-150 , -29.33 , 2
-150 , -8.0 , 9
-150 , -28.0 , 2
-150 , -6.66 , 10
-150 , -26.66 , 3
-150 , -5.33 , 10
-150 , -25.33 , 3
-150 , -4.0 , 10
-150 , -24.0 , 3
-150 , -2.67 , 11
-150 , -22.67 , 3
-150 , -1.33 , 12
-150 , -21.33 , 3
-150 , 0.0 , 12
-150 , -20.0 , 3
-150 , 1.33 , 12
-150 , -18.67 , 3
-150 , 2.67 , 12
-150 , -17.33 , 3
-150 , 4.0 , 15
-150 , -16.0 , 3
-150 , 5.33 , 15
-150 , -14.67 , 3
-150 , 6.67 , 15
-150 , -13.33 , 3
-150 , 8.0 , 15
-150 , -12.0 , 3
-150 , 9.33 , 15
-150 , -10.67 , 7
-150 , 10.67 , 15
-149 , -30.67 , 2
-149 , -9.33 , 8
-149 , -29.33 , 2
-149 , -8.0 , 9
-149 , -28.0 , 2
-149 , -6.66 , 10
-149 , -26.66 , 3
-149 , -5.33 , 10
-149 , -25.33 , 3
-149 , -4.0 , 10
-149 , -24.0 , 3
-149 , -2.67 , 11
-149 , -22.67 , 3
-149 , -1.33 , 15
-149 , -21.33 , 3
-149 , 0.0 , 14
-149 , -20.0 , 3
-149 , 1.33 , 15
-149 , -18.67 , 3
-149 , 2.67 , 15
-149 , -17.33 , 3
-149 , 4.0 , 15
-149 , -16.0 , 3
-149 , 5.33 , 15
-149 , -14.67 , 3
-149 , 6.67 , 15
-149 , -13.33 , 3
-149 , 8.0 , 15
-149 , -12.0 , 3
-149 , 9.33 , 15
-149 , -10.67 , 3
-149 , 10.67 , 15
-148 , -30.67 , 2
-148 , -9.33 , 8
-148 , -29.33 , 2
-148 , -8.0 , 10
-148 , -28.0 , 2
-148 , -6.66 , 10
-148 , -26.66 , 3
-148 , -5.33 , 10
-148 , -25.33 , 3
-148 , -4.0 , 10
-148 , -24.0 , 3
-148 , -2.67 , 14
-148 , -22.67 , 3
-148 , -1.33 , 14
-148 , -21.33 , 3
-148 , 0.0 , 14
-148 , -20.0 , 3
-148 , 1.33 , 14
-148 , -18.67 , 3
-148 , 2.67 , 14
-148 , -17.33 , 3
-148 , 4.0 , 14
-148 , -16.0 , 3
-148 , 5.33 , 14
-148 , -14.67 , 3
-148 , 6.67 , 14
-148 , -13.33 , 3
-148 , 8.0 , 14
-148 , -12.0 , 3
-148 , 9.33 , 14
-148 , -10.67 , 3
-148 , 10.67 , 14
-147 , -30.67 , 3
-147 , -9.33 , 8
-147 , -29.33 , 3
-147 , -8.0 , 10
-147 , -28.0 , 3
-147 , -6.66 , 10
-147 , -26.66 , 3
-147 , -5.33 , 9
-147 , -25.33 , 3
-147 , -4.0 , 9
-147 , -24.0 , 3
-147 , -2.67 , 14
-147 , -22.67 , 3
-147 , -1.33 , 14
-147 , -21.33 , 3
-147 , 0.0 , 14
-147 , -20.0 , 3
-147 , 1.33 , 14
-147 , -18.67 , 3
-147 , 2.67 , 14
-147 , -17.33 , 3
-147 , 4.0 , 14
-147 , -16.0 , 3
-147 , 5.33 , 14
-147 , -14.67 , 3
-147 , 6.67 , 14
-147 , -13.33 , 3
-147 , 8.0 , 15
-147 , -12.0 , 3
-147 , 9.33 , 14
-147 , -10.67 , 3
-147 , 10.67 , 14
-146 , -30.67 , 3
-146 , -9.33 , 8
-146 , -29.33 , 3
-146 , -8.0 , 9
-146 , -28.0 , 3
-146 , -6.66 , 9
-146 , -26.66 , 3
-146 , -5.33 , 9
-146 , -25.33 , 3
-146 , -4.0 , 9
-146 , -24.0 , 3
-146 , -2.67 , 14
-146 , -22.67 , 3
-146 , -1.33 , 14
-146 , -21.33 , 3
-146 , 0.0 , 14
-146 , -20.0 , 3
-146 , 1.33 , 14
-146 , -18.67 , 3
-146 , 2.67 , 14
-146 , -17.33 , 3
-146 , 4.0 , 14
-146 , -16.0 , 3
-146 , 5.33 , 14
-146 , -14.67 , 3
-146 , 6.67 , 14
-146 , -13.33 , 3
-146 , 8.0 , 14
-146 , -12.0 , 3
-146 , 9.33 , 14
-146 , -10.67 , 9
-146 , 10.67 , 14
-145 , -30.67 , 3
-145 , -9.33 , 8
-145 , -29.33 , 3
-145 , -8.0 , 9
-145 , -28.0 , 3
-145 , -6.66 , 9
-145 , -26.66 , 3
-145 , -5.33 , 9
-145 , -25.33 , 3
-145 , -4.0 , 9
-145 , -24.0 , 3
-145 , -2.67 , 9
-145 , -22.67 , 3
-145 , -1.33 , 9
-145 , -21.33 , 3
-145 , 0.0 ,0
-145 , -20.0 , 3
-145 , 1.33 ,0
-145 , -18.67 , 3
-145 , 2.67 ,0
-145 , -17.33 , 3
-145 , 4.0 ,0
-145 , -16.0 , 3
-145 , 5.33 ,0
-145 , -14.67 , 5
-145 , 6.67 ,0
-145 , -13.33 , 6
-145 , 8.0 , 16
-145 , -12.0 , 3
-145 , 9.33 , 13
-145 , -10.67 , 7
-145 , 10.67 , 13
-144 , -30.67 , 3
-144 , -9.33 , 8
-144 , -29.33 , 3
-144 , -8.0 , 9
-144 , -28.0 , 3
-144 , -6.66 , 9
-144 , -26.66 , 3
-144 , -5.33 , 9
-144 , -25.33 , 3
-144 , -4.0 , 9
-144 , -24.0 , 3
-144 , -2.67 , 9
-144 , -22.67 , 3
-144 , -1.33 , 9
-144 , -21.33 , 3
-144 , 0.0 , 9
-144 , -20.0 , 3
-144 , 1.33 ,0
-144 , -18.67 , 3
-144 , 2.67 ,0
-144 , -17.33 , 5
-144 , 4.0 ,0
-144 , -16.0 , 5
-144 , 5.33 ,0
-144 , -14.67 , 5
-144 , 6.67 , 13
-144 , -13.33 , 6
-144 , 8.0 , 16
-144 , -12.0 , 7
-144 , 9.33 , 13
-144 , -10.67 , 7
-144 , 10.67 , 13
-143 , -30.67 , 3
-143 , -9.33 , 8
-143 , -29.33 , 3
-143 , -8.0 , 9
-143 , -28.0 , 3
-143 , -6.66 , 9
-143 , -26.66 , 3
-143 , -5.33 , 9
-143 , -25.33 , 3
-143 , -4.0 , 9
-143 , -24.0 , 3
-143 , -2.67 , 9
-143 , -22.67 , 3
-143 , -1.33 , 9
-143 , -21.33 , 4
-143 , 0.0 ,0
-143 , -20.0 , 4
-143 , 1.33 , 13
-143 , -18.67 , 4
-143 , 2.67 , 13
-143 , -17.33 , 5
-143 , 4.0 , 13
-143 , -16.0 , 5
-143 , 5.33 , 13
-143 , -14.67 , 5
-143 , 6.67 , 13
-143 , -13.33 , 6
-143 , 8.0 , 13
-143 , -12.0 , 6
-143 , 9.33 , 13
-143 , -10.67 , 9
-143 , 10.67 , 13
-142 , -30.67 , 3
-142 , -9.33 , 8
-142 , -29.33 , 3
-142 , -8.0 , 9
-142 , -28.0 , 3
-142 , -6.66 , 9
-142 , -26.66 , 3
-142 , -5.33 , 9
-142 , -25.33 ,0
-142 , -4.0 , 9
-142 , -24.0 , 3
-142 , -2.67 , 12
-142 , -22.67 , 3
-142 , -1.33 , 9
-142 , -21.33 , 4
-142 , 0.0 , 13
-142 , -20.0 , 4
-142 , 1.33 , 13
-142 , -18.67 , 4
-142 , 2.67 , 13
-142 , -17.33 , 5
-142 , 4.0 , 13
-142 , -16.0 , 5
-142 , 5.33 , 13
-142 , -14.67 ,0
-142 , 6.67 , 13
-142 , -13.33 , 6
-142 , 8.0 , 13
-142 , -12.0 , 6
-142 , 9.33 , 13
-142 , -10.67 , 7
-142 , 10.67 , 12
-141 , -30.67 ,0
-141 , -9.33 , 12
-141 , -29.33 , 3
-141 , -8.0 , 9
-141 , -28.0 , 3
-141 , -6.66 , 11
-141 , -26.66 , 3
-141 , -5.33 , 11
-141 , -25.33 , 3
-141 , -4.0 , 12
-141 , -24.0 , 3
-141 , -2.67 , 12
-141 , -22.67 , 3
-141 , -1.33 , 17
-141 , -21.33 , 4
-141 , 0.0 , 17
-141 , -20.0 , 4
-141 , 1.33 , 17
-141 , -18.67 , 4
-141 , 2.67 , 17
-141 , -17.33 , 5
-141 , 4.0 , 17
-141 , -16.0 , 5
-141 , 5.33 , 17
-141 , -14.67 , 5
-141 , 6.67 , 13
-141 , -13.33 , 6
-141 , 8.0 , 17
-141 , -12.0 , 6
-141 , 9.33 , 17
-141 , -10.67 , 7
-141 , 10.67 , 12
-140 , -30.67 ,0
-140 , -9.33 , 12
-140 , -29.33 , 3
-140 , -8.0 , 9
-140 , -28.0 , 3
-140 , -6.66 , 11
-140 , -26.66 , 3
-140 , -5.33 , 11
-140 , -25.33 , 3
-140 , -4.0 , 11
-140 , -24.0 , 3
-140 , -2.67 , 11
-140 , -22.67 , 3
-140 , -1.33 , 17
-140 , -21.33 , 4
-140 , 0.0 , 12
-140 , -20.0 , 4
-140 , 1.33 , 17
-140 , -18.67 , 4
-140 , 2.67 , 17
-140 , -17.33 , 5
-140 , 4.0 , 17
-140 , -16.0 , 5
-140 , 5.33 , 17
-140 , -14.67 , 5
-140 , 6.67 , 17
-140 , -13.33 ,0
-140 , 8.0 , 17
-140 , -12.0 , 6
-140 , 9.33 , 17
-140 , -10.67 , 7
-140 , 10.67 , 12
-139 , -30.67 , 3
-139 , -9.33 , 8
-139 , -29.33 , 3
-139 , -8.0 , 9
-139 , -28.0 , 3
-139 , -6.66 , 11
-139 , -26.66 , 3
-139 , -5.33 , 11
-139 , -25.33 , 3
-139 , -4.0 , 11
-139 , -24.0 , 3
-139 , -2.67 , 11
-139 , -22.67 , 3
-139 , -1.33 ,0
-139 , -21.33 , 4
-139 , 0.0 , 12
-139 , -20.0 , 4
-139 , 1.33 ,0
-139 , -18.67 , 4
-139 , 2.67 ,0
-139 , -17.33 , 5
-139 , 4.0 , 17
-139 , -16.0 , 5
-139 , 5.33 , 12
-139 , -14.67 , 5
-139 , 6.67 , 12
-139 , -13.33 , 6
-139 , 8.0 , 12
-139 , -12.0 , 6
-139 , 9.33 , 12
-139 , -10.67 , 7
-139 , 10.67 , 12
-138 , -30.67 ,0
-138 , -9.33 , 8
-138 , -29.33 ,0
-138 , -8.0 , 9
-138 , -28.0 , 3
-138 , -6.66 , 11
-138 , -26.66 , 3
-138 , -5.33 , 11
-138 , -25.33 , 3
-138 , -4.0 , 11
-138 , -24.0 , 3
-138 , -2.67 , 11
-138 , -22.67 , 3
-138 , -1.33 , 11
-138 , -21.33 , 4
-138 , 0.0 , 11
-138 , -20.0 , 4
-138 , 1.33 , 12
-138 , -18.67 , 4
-138 , 2.67 , 12
-138 , -17.33 , 5
-138 , 4.0 , 12
-138 , -16.0 , 5
-138 , 5.33 , 12
-138 , -14.67 ,0
-138 , 6.67 , 12
-138 , -13.33 , 6
-138 , 8.0 , 12
-138 , -12.0 , 6
-138 , 9.33 , 12
-138 , -10.67 , 7
-138 , 10.67 , 12
-137 , -30.67 , 3
-137 , -9.33 , 11
-137 , -29.33 , 3
-137 , -8.0 , 9
-137 , -28.0 , 3
-137 , -6.66 , 11
-137 , -26.66 , 3
-137 , -5.33 , 11
-137 , -25.33 , 3
-137 , -4.0 , 11
-137 , -24.0 , 3
-137 , -2.67 , 11
-137 , -22.67 , 3
-137 , -1.33 , 11
-137 , -21.33 , 4
-137 , 0.0 , 11
-137 , -20.0 , 4
-137 , 1.33 , 11
-137 , -18.67 , 4
-137 , 2.67 , 11
